Date;Open;High;Low;Close;Volume;Dividends;Stock Splits
2025-12-02 00:00:00-05:00;316.5329308632399;318.17187340075924;313.7047943107319;315.6035461425781;35854700;0.0;0.0
2025-12-03 00:00:00-05:00;315.68353592029735;321.369788644051;313.89469739870816;319.42108154296875;41838300;0.0;0.0
2025-12-04 00:00:00-05:00;322.0193865832628;322.14927599125497;314.4943097586067;317.4123840332031;31240900;0.0;0.0
2025-12-05 00:00:00-05:00;319.28113189003057;322.9487461411032;318.961364259978;321.0599670410156;28851700;0.0;0.0
2025-12-08 00:00:00-05:00;320.04998779296875;320.44000244140625;311.2200012207031;313.7200012207031;33909400;0.21;0.0
2025-12-09 00:00:00-05:00;312.3699951171875;317.989990234375;311.8999938964844;317.0799865722656;30194000;0.0;0.0
2025-12-10 00:00:00-05:00;315.8299865722656;321.30999755859375;314.67999267578125;320.2099914550781;33428900;0.0;0.0
2025-12-11 00:00:00-05:00;320.0799865722656;321.1199951171875;308.6000061035156;312.42999267578125;42353700;0.0;0.0
2025-12-12 00:00:00-05:00;313.70001220703125;314.8699951171875;305.55999755859375;309.2900085449219;35940200;0.0;0.0
2025-12-15 00:00:00-05:00;311.32000732421875;311.4200134277344;304.8800048828125;308.2200012207031;29151900;0.0;0.0
2025-12-16 00:00:00-05:00;304.95001220703125;310.7699890136719;302.5899963378906;306.57000732421875;30585000;0.0;0.0
2025-12-17 00:00:00-05:00;308.010009765625;308.0899963378906;296.1199951171875;296.7200012207031;43930400;0.0;0.0
2025-12-18 00:00:00-05:00;301.7200012207031;303.9599914550781;299.2300109863281;302.4599914550781;33518000;0.0;0.0
2025-12-19 00:00:00-05:00;301.7300109863281;307.25;300.9700012207031;307.1600036621094;59943200;0.0;0.0
2025-12-22 00:00:00-05:00;309.8800048828125;310.1300048828125;305.29998779296875;309.7799987792969;26429900;0.0;0.0
2025-12-23 00:00:00-05:00;309.6300048828125;314.94000244140625;309.32000732421875;314.3500061035156;25478700;0.0;0.0
2025-12-24 00:00:00-05:00;314.7699890136719;315.0799865722656;311.9200134277344;314.0899963378906;10097400;0.0;0.0
2025-12-26 00:00:00-05:00;314.4800109863281;315.0899963378906;312.2799987792969;313.510009765625;10899000;0.0;0.0
2025-12-29 00:00:00-05:00;311.3699951171875;314.0199890136719;310.6199951171875;313.55999755859375;19621800;0.0;0.0
2025-12-30 00:00:00-05:00;312.5;316.95001220703125;312.4599914550781;313.8500061035156;17380900;0.0;0.0
